1597,69.8,34,29,5,32.24135085,167.2374489,5391.961266,0.4871060172,0.5121935737,0.00009499207216,341.9714598
1514,69.8,34,30,5,33.35312157,158.5457093,5287.994315,0.4871060172,0.5121935737,0.00009685970581,348.6949409
1639,21.3,27,30,4,33.35312157,171.6356786,5724.585655,1.267605634,1.332891479,0.0002328363237,838.2107654
731,1,1,30,rest,33.35312157,76.55014099,2553.186159,1,1.051503278,0.0004118396436,1482.622717
702,1,1,30,rest,33.35312157,73.51326809,2451.896968,1,1.051503278,0.0004288529623,1543.870664
1654,70.9,35,31,5,34.46489229,173.206475,5969.542504,0.4936530324,0.5190777817,0.00008695436566,313.0357164
1660,65.6,35,31,5,34.46489229,173.8347935,5991.197434,0.5335365854,0.5610154683,0.0000936399567,337.1038441
1654,58.9,35,31,5,34.46489229,173.206475,5969.542504,0.5942275042,0.6248321685,0.0001046700259,376.8120932
1705,163,35,32,5,35.57666301,178.5471825,6352.112942,0.2147239264,0.2257829124,0.00003554453683,127.9603326
1591,69,34,32,5,35.57666301,166.6091304,5927.396886,0.4927536232,0.5181320499,0.00008741308535,314.6871073
1591,67,34,33,5,36.68843373,166.6091304,6112.628039,0.5074626866,0.5335986783,0.00008729447872,314.2601234
1438,172,39,33,4,36.68843373,150.5870079,5524.801458,0.226744186,0.2384222548,0.00004315490007,155.3576403
1614,67,34,33,5,36.68843373,169.0176848,6200.994126,0.5074626866,0.5335986783,0.00008605050536,309.7818193
1439,152,32,33,5,36.68843373,150.6917276,5528.643462,0.2105263158,0.2213691111,0.00004004040279,144.1454501
1902,45.4,40,33,5,36.68843373,199.1769742,7307.491219,0.8810572687,0.926434606,0.0001267787505,456.4035018
2519,44.7,53,33,5,36.68843373,263.7890631,9678.007561,1.185682327,1.246748853,0.0001288228848,463.7623852
1605,64.4,34,34,5,37.80020445,168.075207,6353.277186,0.5279503106,0.5551414821,0.00008737875994,314.5635358
1656,43.4,35,34,5,37.80020445,173.4159145,6555.157021,0.8064516129,0.8479865143,0.0001293617394,465.7022618
1665,64.4,34,34,5,37.80020445,174.3583923,6590.782875,0.5279503106,0.5551414821,0.0000842299758,303.2279129
1545,65.9,32,35,5,38.91197517,161.7920217,6295.647129,0.4855842185,0.5105933974,0.0000811026074,291.9693866
1500,62.1,32,35,5,38.91197517,157.0796327,6112.278766,0.5152979066,0.5418374378,0.00008864737009,319.1305323
1465,62.1,30,36,5,40.02374588,153.4144413,6140.220612,0.4830917874,0.507972598,0.00008272872102,297.8233957
1714,169,35,36,out,40.02374588,179.4896603,7183.848552,0.2071005917,0.217766951,0.00003031341063,109.1282783
1660,65.6,35,36,5,40.02374588,173.8347935,6957.519601,0.5335365854,0.5610154683,0.00008063440716,290.2838658
2031,80.8,43,36,5,40.02374588,212.6858226,8512.483319,0.5321782178,0.5595871404,0.00006573723782,236.6540562
1478,63.3,31,37,5,41.1355166,154.7757981,6366.782411,0.4897314376,0.5149542119,0.0000808813901,291.1730044
2389,55.8,50,37,5,41.1355166,250.175495,10291.09823,0.8960573477,0.9422072382,0.00009155555776,329.6000079
2149,42.7,45,38,5,42.24728732,225.0427538,9507.445878,1.053864169,1.108141628,0.0001165551339,419.5984822
1704,65.6,35,39,5,43.35905804,178.4424627,7737.097098,0.5335365854,0.5610154683,0.00007250981359,261.0353289
2265,49.6,47,39,5,43.35905804,237.1902453,10284.34561,0.9475806452,0.9963841543,0.00009688357351,348.7808646
1640,57.8,34,40,5,44.47082876,171.7403984,7637.437848,0.5882352941,0.6185313399,0.00008098675919,291.5523331
2509,54.3,53,40,5,44.47082876,262.7418656,11684.34851,0.9760589319,1.026329166,0.00008783794535,316.2166033
2101,47.4,36,41,5,45.58259948,220.0162055,10028.91057,0.7594936709,0.7986100844,0.00007963079125,286.6708485
1838,120,37,41,5,45.58259948,192.4749099,8773.506728,0.3083333333,0.3242135106,0.00003695369716,133.0333098
2530,52.7,53,42,5,46.6943702,264.9409805,12371.25222,1.0056926,1.057489065,0.00008547954936,307.7263777
2117,62.1,45,46,5,51.14145307,221.6917216,11337.63678,0.7246376812,0.7619588969,0.00006720614816,241.9421334
2550,81.8,53,46,5,51.14145307,267.0353756,13656.57713,0.6479217604,0.6812918548,0.00004988745338,179.5948322
1737,75.1,29,47,4,52.25322379,181.8982146,9504.768117,0.3861517976,0.4060398809,0.00004271959883,153.7905558
1886,14,27,49,4,54.47676523,197.5014582,10759.24057,1.928571429,2.027899179,0.0001884797691,678.5271689
1984,18,35,50,4,55.58853595,207.7639942,11549.29626,1.944444444,2.044589707,0.0001770315404,637.3135453
2275,159,47,50,5,55.58853595,238.2374429,13243.27066,0.2955974843,0.3108217236,0.0000234701632,84.49258751
1666,49.5,35,50,4,55.58853595,174.463112,9698.148975,0.7070707071,0.7434871661,0.00007666279081,275.9860469
1700,44,36,50,4,55.58853595,178.0235837,9896.070383,0.8181818182,0.8603208636,0.00008693560478,312.9681772
2105,37.3,44,51,5,56.70030667,220.4350845,12498.73689,1.179624665,1.240379202,0.00009924036423,357.2653112
1300,27.8,8,52,1,57.81207739,136.1356817,7870.286563,0.2877697842,0.3025908713,0.00003844724952,138.4100983
1496,18.9,7,52,2,57.81207739,156.6607537,9056.883614,0.3703703704,0.3894456584,0.00004299996279,154.7998661
1830,10.9,6,52,1,57.81207739,191.6371519,11078.94185,0.5504587156,0.5788091437,0.00005224408173,188.0786942
1656,43.4,35,53,5,58.92384811,173.4159145,10218.333,0.8064516129,0.8479865143,0.00008298677622,298.7523944
